sample_index,layout,rig_id,semantic_id,priority,object_id,semantic_zone,object_region_recall,object_region_precision,object_region_f2,object_presence_success,object_target_surface_voxels,object_prediction_voxels,object_visible_surface_recall,object_visible_1plus,object_visible_2plus,object_visible_3plus,object_mean_view_diversity_deg
9,N1_mirrored_head,3Cam,patient,P1,Prop_00_patient,table_patient,0.196,0.4823008849557522,0.22240451721438445,1,750,226,0.5853333333333334,0.5853333333333334,0.2733333333333333,0.0013333333333333333,134.7805748443212
9,N1_mirrored_head,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.042116630669546434,0.13702623906705538,0.048889125970181094,0,926,343,0.9989200863930886,0.9989200863930886,0.6285097192224622,0.2451403887688985,106.99871645412864
9,N1_mirrored_head,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,936,0,0.9764957264957265,0.9764957264957265,0.27564102564102566,0.014957264957264958,87.66593399880622
9,N1_mirrored_head,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.029352226720647773,0.05828220858895705,0.032587353031629254,0,988,326,0.9989878542510121,0.9989878542510121,0.6578947368421053,0.0,104.50004249890613
9,N1_mirrored_head,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.009760425909494233,1.0,0.012170834255366232,0,1127,1,0.614019520851819,0.614019520851819,0.061224489795918366,0.0,93.1697162334737
9,N1_mirrored_head,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.010273972602739725,1.0,0.012809564474807857,0,876,1,0.9965753424657534,0.9965753424657534,0.8299086757990868,0.1872146118721461,77.82223179441117
9,N1_mirrored_head,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1584,0,1.0,1.0,0.9949494949494949,0.38762626262626265,93.4172999111351
9,N1_mirrored_head,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,316,0,1.0,1.0,0.9588607594936709,0.0,51.91663410984742
9,N1_mirrored_head,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,908,0,0.9019823788546255,0.9019823788546255,0.1288546255506608,0.0,94.30674453085625
9,N1_mirrored_head,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,870,0,0.5137931034482759,0.5137931034482759,0.009195402298850575,0.0,89.39852817835524
9,N1_mirrored_head,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.036,1.0,0.0445986124876115,0,250,1,1.0,1.0,0.86,0.392,95.38481125609054
21,N1_mirrored_head,3Cam,patient,P1,Prop_00_patient,table_patient,0.47638888888888886,0.6715328467153284,0.5057845623190821,1,720,411,0.6333333333333333,0.6333333333333333,0.3,0.05277777777777778,120.14646105774779
21,N1_mirrored_head,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0011235955056179776,0.006134969325153374,0.0013430029546065004,0,890,163,0.9910112359550561,0.9910112359550561,0.6078651685393258,0.24719101123595505,108.48370506842079
