run_id,noise_profile,run_label,Rig ID,count,cov_avg,cov_std,cov_min,cov_q25,cov_median,cov_q75,cov_max,cov_min_sample,cov_max_sample,over_avg,over_std,over_min,over_q25,over_median,over_q75,over_max,loss_avg,loss_std,loss_min,loss_q25,loss_median,loss_q75,loss_max,loss_min_sample,loss_max_sample
full_robust_160,robust,robust_noise,R0_LegacyCorner4,40,1.0,0.0,1.0,1.0,1.0,1.0,1.0,R0_LegacyCorner4/C1_standard_cath/sample_0000,R0_LegacyCorner4/C1_standard_cath/sample_0000,12.884772840991468,2.4491220608511095,8.958030226502098,10.663030195340342,12.791651104212058,15.09193643232318,17.50666352457213,12.884772840838162,2.4491220608173543,8.95803022640153,10.663030195219113,12.791651104063282,15.091936432139528,17.50666352435859,R0_LegacyCorner4/C1_standard_cath/sample_0008,R0_LegacyCorner4/N2_mirrored_support/sample_0031
full_robust_160,robust,robust_noise,R1_MinimalTriad3,40,0.9995093719729585,0.0009061888246827093,0.9969957174972485,0.9996908752854328,1.0,1.0,1.0,R1_MinimalTriad3/C1_standard_cath/sample_0008,R1_MinimalTriad3/C1_standard_cath/sample_0004,13.266516576546973,1.2951681450211445,10.776459896199015,12.260783188793292,13.149114548500833,14.469551502906267,16.00898352710788,13.271422856660337,1.2932343084617757,10.776459896068305,12.283486340534097,13.159038247852768,14.469551502736216,16.008983526914264,R1_MinimalTriad3/C2_radial_echo/sample_0002,R1_MinimalTriad3/N2_mirrored_support/sample_0019
full_robust_160,robust,robust_noise,R2_HighWallCross4,40,0.9964518964504133,0.013109781841362883,0.9189439483860847,0.9981987842669012,0.9998970638444028,1.0,1.0,R2_HighWallCross4/N1_mirrored_head/sample_0017,R2_HighWallCross4/C1_standard_cath/sample_0004,9.327655494901014,1.3114427501885055,7.223459258495876,8.230202567576345,9.181925630997483,10.3761424550467,11.918414780670833,9.363136530285942,1.3232452213932346,7.233112733611576,8.250809722064377,9.204180448012714,10.386003065350907,11.92302321105561,R2_HighWallCross4/C2_radial_echo/sample_0018,R2_HighWallCross4/N2_mirrored_support/sample_0035
full_robust_160,robust,robust_noise,R3_HybridDense5,40,0.9973209540393576,0.009044239790308013,0.9493472769400174,0.9995824668031515,1.0,1.0,1.0,R3_HybridDense5/N1_mirrored_head/sample_0017,R3_HybridDense5/C1_standard_cath/sample_0000,6.733717041102682,1.1996758378510903,4.608942067262694,5.7265005780592455,6.768392818946316,7.6586916251755435,9.237741816549372,6.760507500628947,1.218388106313545,4.630816406527007,5.726500577995208,6.769768312451605,7.704899792707566,9.237741816437648,R3_HybridDense5/C1_standard_cath/sample_0032,R3_HybridDense5/N2_mirrored_support/sample_0019
full_robust_160,robust,robust_noise,Global Average,160,0.9983205556156822,0.00811188541057776,0.9189439483860847,0.9997644333383352,1.0,1.0,1.0,R2_HighWallCross4/N1_mirrored_head/sample_0017,R1_MinimalTriad3/C1_standard_cath/sample_0004,10.553165488385535,3.151328757671339,4.608942067262694,7.950520449109057,10.581121098665776,12.99192187786595,17.50666352457213,10.569959932103348,3.1436727177360906,4.630816406527007,7.964011136032358,10.581121098537835,12.991921877710757,17.50666352435859,R3_HybridDense5/C1_standard_cath/sample_0032,R0_LegacyCorner4/N2_mirrored_support/sample_0031
