sample_index,layout,rig_id,camera_index,camera_name,camera_role,mount_wall,valid_depth_fraction,far_no_hit_fraction,raw_mb,width,height
16,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9654524739583333,0.034547526041666665,1.2288,640,480
20,C1_standard_cath,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.993134765625,0.006865234374999973,1.2288,640,480
20,C1_standard_cath,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9932747395833333,0.006725260416666656,1.2288,640,480
20,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.963623046875,0.036376953125,1.2288,640,480
24,C1_standard_cath,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9936686197916667,0.006331380208333348,1.2288,640,480
24,C1_standard_cath,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9927180989583333,0.007281901041666705,1.2288,640,480
24,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9651888020833334,0.03481119791666665,1.2288,640,480
28,C1_standard_cath,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.993779296875,0.0062207031250000044,1.2288,640,480
28,C1_standard_cath,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9932096354166666,0.006790364583333375,1.2288,640,480
28,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9628873697916667,0.03711263020833333,1.2288,640,480
32,C1_standard_cath,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9934309895833333,0.006569010416666687,1.2288,640,480
32,C1_standard_cath,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9930859375,0.00691406250000004,1.2288,640,480
32,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9616178385416667,0.038382161458333286,1.2288,640,480
36,C1_standard_cath,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.993310546875,0.006689453125000022,1.2288,640,480
36,C1_standard_cath,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.993095703125,0.006904296875000049,1.2288,640,480
36,C1_standard_cath,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.962060546875,0.03793945312500002,1.2288,640,480
1,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9911002604166667,0.008899739583333344,1.2288,640,480
1,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9940950520833334,0.005904947916666625,1.2288,640,480
1,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9650748697916667,0.03492513020833332,1.2288,640,480
5,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9910709635416667,0.008929036458333317,1.2288,640,480
5,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936002604166667,0.006399739583333286,1.2288,640,480
5,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9635123697916667,0.036487630208333344,1.2288,640,480
9,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9915787760416667,0.008421223958333335,1.2288,640,480
9,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.993974609375,0.00602539062499996,1.2288,640,480
9,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9648046875,0.035195312499999964,1.2288,640,480
13,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9909342447916667,0.009065755208333304,1.2288,640,480
13,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9939192708333333,0.006080729166666687,1.2288,640,480
13,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9648111979166667,0.035188802083333304,1.2288,640,480
17,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9911100260416666,0.008889973958333353,1.2288,640,480
17,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9937923177083333,0.006207682291666683,1.2288,640,480
17,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.966884765625,0.03311523437499997,1.2288,640,480
21,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.991044921875,0.00895507812499996,1.2288,640,480
21,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9937369791666667,0.006263020833333299,1.2288,640,480
21,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.965087890625,0.034912109375,1.2288,640,480
25,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9908333333333333,0.009166666666666656,1.2288,640,480
25,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.993935546875,0.0060644531250000355,1.2288,640,480
25,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9647688802083333,0.03523111979166671,1.2288,640,480
29,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9914192708333334,0.008580729166666634,1.2288,640,480
29,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.993671875,0.006328125000000018,1.2288,640,480
29,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9667708333333334,0.03322916666666664,1.2288,640,480
33,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9912467447916666,0.008753255208333366,1.2288,640,480
33,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936100260416667,0.006389973958333295,1.2288,640,480
33,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.96951171875,0.030488281250000027,1.2288,640,480
37,N1_mirrored_head,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9906640625,0.009335937499999947,1.2288,640,480
37,N1_mirrored_head,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9937337239583334,0.00626627604166663,1.2288,640,480
37,N1_mirrored_head,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9617838541666667,0.038216145833333326,1.2288,640,480
2,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9927897135416667,0.007210286458333326,1.2288,640,480
2,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9929296875,0.007070312500000009,1.2288,640,480
2,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9645930989583333,0.03540690104166666,1.2288,640,480
6,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9935123697916667,0.006487630208333317,1.2288,640,480
6,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9931705729166667,0.006829427083333339,1.2288,640,480
6,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9623958333333333,0.03760416666666666,1.2288,640,480
10,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9928190104166666,0.007180989583333353,1.2288,640,480
10,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9929036458333333,0.007096354166666652,1.2288,640,480
10,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9655598958333333,0.03444010416666665,1.2288,640,480
14,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9931022135416666,0.006897786458333388,1.2288,640,480
14,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9930891927083333,0.00691080729166671,1.2288,640,480
14,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9660416666666667,0.03395833333333331,1.2288,640,480
18,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.99283203125,0.007167968750000031,1.2288,640,480
18,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.992998046875,0.00700195312499996,1.2288,640,480
18,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.963818359375,0.036181640624999956,1.2288,640,480
22,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9930533854166667,0.006946614583333344,1.2288,640,480
22,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9931770833333333,0.0068229166666666785,1.2288,640,480
22,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9695703125,0.03042968749999997,1.2288,640,480
26,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9933528645833334,0.006647135416666616,1.2288,640,480
26,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9927799479166667,0.007220052083333317,1.2288,640,480
26,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9651822916666667,0.03481770833333331,1.2288,640,480
30,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.992919921875,0.007080078125,1.2288,640,480
30,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.992958984375,0.0070410156250000355,1.2288,640,480
30,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9624544270833333,0.037545572916666714,1.2288,640,480
34,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9929361979166667,0.007063802083333348,1.2288,640,480
34,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9926139322916666,0.007386067708333388,1.2288,640,480
34,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9648600260416667,0.03513997395833335,1.2288,640,480
38,C2_radial_echo,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9922265625,0.0077734375000000355,1.2288,640,480
38,C2_radial_echo,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9930013020833334,0.00699869791666663,1.2288,640,480
38,C2_radial_echo,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9632649739583333,0.036735026041666674,1.2288,640,480
3,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.991181640625,0.008818359374999973,1.2288,640,480
3,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9933463541666666,0.006653645833333388,1.2288,640,480
3,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9628287760416666,0.03717122395833339,1.2288,640,480
7,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9910123697916666,0.008987630208333375,1.2288,640,480
7,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936002604166667,0.006399739583333286,1.2288,640,480
7,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9695475260416667,0.03045247395833328,1.2288,640,480
11,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9911328125,0.00886718750000004,1.2288,640,480
11,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.993544921875,0.006455078125000013,1.2288,640,480
11,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9696744791666667,0.030325520833333286,1.2288,640,480
15,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9921419270833334,0.007858072916666625,1.2288,640,480
15,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9941145833333334,0.005885416666666643,1.2288,640,480
15,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9640852864583334,0.03591471354166664,1.2288,640,480
19,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9908365885416667,0.009163411458333326,1.2288,640,480
19,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936946614583333,0.006305338541666705,1.2288,640,480
19,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9640983072916667,0.03590169270833332,1.2288,640,480
23,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.991357421875,0.008642578125000022,1.2288,640,480
23,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.99404296875,0.005957031250000022,1.2288,640,480
23,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9637630208333333,0.03623697916666668,1.2288,640,480
27,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.990703125,0.009296874999999982,1.2288,640,480
27,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9932389322916667,0.00676106770833329,1.2288,640,480
27,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9645963541666667,0.03540364583333333,1.2288,640,480
31,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9917154947916667,0.008284505208333348,1.2288,640,480
31,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936328125,0.006367187499999982,1.2288,640,480
31,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.967177734375,0.03282226562500001,1.2288,640,480
35,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9908528645833333,0.009147135416666674,1.2288,640,480
35,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.99392578125,0.006074218750000027,1.2288,640,480
35,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.964423828125,0.03557617187499995,1.2288,640,480
39,N2_mirrored_support,3Cam,0,DepthCam_0,minusZ_high_side,minus_z_wall,0.9914420572916667,0.008557942708333321,1.2288,640,480
39,N2_mirrored_support,3Cam,1,DepthCam_1,plusZ_high_side,plus_z_wall,0.9936197916666667,0.006380208333333304,1.2288,640,480
39,N2_mirrored_support,3Cam,2,DepthCam_2,foot_wall_robot_axis,minus_x_wall,0.9661100260416666,0.033889973958333375,1.2288,640,480
0,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9624088541666667,0.03759114583333334,1.2288,640,480
0,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9579361979166666,0.04206380208333338,1.2288,640,480
0,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9923958333333334,0.007604166666666634,1.2288,640,480
0,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.992861328125,0.007138671874999947,1.2288,640,480
4,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9669921875,0.033007812499999956,1.2288,640,480
4,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.96052734375,0.03947265624999996,1.2288,640,480
4,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9932194010416666,0.006780598958333384,1.2288,640,480
4,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930924479166666,0.006907552083333379,1.2288,640,480
8,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.96705078125,0.03294921875000001,1.2288,640,480
8,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9602311197916666,0.03976888020833336,1.2288,640,480
8,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9928938802083334,0.007106119791666643,1.2288,640,480
8,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99337890625,0.006621093749999973,1.2288,640,480
12,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9671712239583333,0.032828776041666674,1.2288,640,480
12,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961689453125,0.03831054687500002,1.2288,640,480
12,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9932259114583334,0.006774088541666612,1.2288,640,480
12,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9933658854166667,0.006634114583333295,1.2288,640,480
16,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9653580729166666,0.03464192708333336,1.2288,640,480
16,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9628776041666667,0.03712239583333332,1.2288,640,480
16,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9936588541666667,0.006341145833333339,1.2288,640,480
16,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9929296875,0.007070312500000009,1.2288,640,480
20,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9634342447916666,0.036565755208333384,1.2288,640,480
20,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9632552083333333,0.036744791666666665,1.2288,640,480
20,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9930729166666666,0.0069270833333333615,1.2288,640,480
20,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9929264322916667,0.007073567708333339,1.2288,640,480
24,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9653352864583333,0.03466471354166667,1.2288,640,480
24,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9632747395833333,0.03672526041666668,1.2288,640,480
24,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99369140625,0.0063085937500000355,1.2288,640,480
24,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9931705729166667,0.006829427083333339,1.2288,640,480
28,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9629296875,0.037070312500000036,1.2288,640,480
28,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9605045572916666,0.039495442708333384,1.2288,640,480
28,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9935416666666667,0.006458333333333344,1.2288,640,480
28,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9927994791666667,0.007200520833333335,1.2288,640,480
32,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9615950520833333,0.03840494791666671,1.2288,640,480
32,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9580729166666667,0.04192708333333328,1.2288,640,480
32,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9935611979166666,0.0064388020833333615,1.2288,640,480
32,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.992802734375,0.0071972656250000044,1.2288,640,480
36,C1_standard_cath,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.962080078125,0.03791992187500004,1.2288,640,480
36,C1_standard_cath,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9591080729166667,0.040891927083333335,1.2288,640,480
36,C1_standard_cath,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9935091145833334,0.006490885416666647,1.2288,640,480
36,C1_standard_cath,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9932877604166667,0.006712239583333335,1.2288,640,480
1,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9648502604166667,0.03514973958333334,1.2288,640,480
1,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9584342447916666,0.04156575520833339,1.2288,640,480
1,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9912109375,0.0087890625,1.2288,640,480
1,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.994189453125,0.005810546875000044,1.2288,640,480
5,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9639680989583334,0.03603190104166665,1.2288,640,480
5,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9577571614583333,0.04224283854166666,1.2288,640,480
5,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9910677083333334,0.008932291666666647,1.2288,640,480
5,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9935807291666666,0.006419270833333379,1.2288,640,480
9,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9643880208333333,0.035611979166666696,1.2288,640,480
9,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.959228515625,0.040771484375,1.2288,640,480
9,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9917708333333334,0.00822916666666662,1.2288,640,480
9,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9940983072916667,0.005901692708333295,1.2288,640,480
13,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9649055989583334,0.03509440104166661,1.2288,640,480
13,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.95974609375,0.04025390625000003,1.2288,640,480
13,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99107421875,0.008925781249999987,1.2288,640,480
13,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9939908854166667,0.006009114583333308,1.2288,640,480
17,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9670279947916667,0.03297200520833332,1.2288,640,480
17,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9620963541666666,0.03790364583333339,1.2288,640,480
17,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9914811197916666,0.008518880208333357,1.2288,640,480
17,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9941373697916667,0.00586263020833333,1.2288,640,480
21,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9651725260416667,0.0348274739583333,1.2288,640,480
21,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9574934895833334,0.04250651041666664,1.2288,640,480
21,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9910774739583333,0.008922526041666656,1.2288,640,480
21,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9937890625,0.006210937500000013,1.2288,640,480
25,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9646744791666667,0.03532552083333329,1.2288,640,480
25,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9589713541666667,0.04102864583333332,1.2288,640,480
25,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9905891927083333,0.009410807291666656,1.2288,640,480
25,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9937239583333334,0.006276041666666621,1.2288,640,480
29,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9668489583333333,0.033151041666666714,1.2288,640,480
29,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.963583984375,0.036416015624999964,1.2288,640,480
29,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991240234375,0.008759765625000027,1.2288,640,480
29,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9934114583333333,0.00658854166666667,1.2288,640,480
33,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.96947265625,0.03052734374999999,1.2288,640,480
33,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9626139322916667,0.037386067708333304,1.2288,640,480
33,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9913736979166666,0.00862630208333337,1.2288,640,480
33,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9938053385416666,0.0061946614583333615,1.2288,640,480
37,N1_mirrored_head,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9620084635416667,0.03799153645833331,1.2288,640,480
37,N1_mirrored_head,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9574576822916666,0.04254231770833339,1.2288,640,480
37,N1_mirrored_head,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991044921875,0.00895507812499996,1.2288,640,480
37,N1_mirrored_head,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936946614583333,0.006305338541666705,1.2288,640,480
2,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9642220052083333,0.035777994791666656,1.2288,640,480
2,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9593424479166667,0.040657552083333326,1.2288,640,480
2,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9926302083333334,0.007369791666666625,1.2288,640,480
2,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99267578125,0.00732421875,1.2288,640,480
6,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9623990885416667,0.03760091145833333,1.2288,640,480
